CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3155,29,Female,Two year,120.21,5186.81,Yes,Fiber optic,43,Yes,Bank transfer,No,117.88,7653.02
3156,20,Male,One year,113.99,1795.84,No,DSL,16,No,Credit card,No,105.64,2627.13
3157,26,Male,Month-to-month,88.99,5146.92,No,Fiber optic,60,Yes,Bank transfer,No,84.38,7069.36
3158,46,Male,Month-to-month,34.63,1721.21,No,Fiber optic,49,Yes,Mailed check,Yes,34.42,1915.73
3159,64,Female,One year,49.83,1065.38,No,Fiber optic,22,Yes,Electronic check,No,46.32,1267.95
3160,49,Male,Month-to-month,107.67,3439.38,No,Fiber optic,32,Yes,Mailed check,No,104.22,5130.31
3161,35,Male,One year,53.11,997.02,No,DSL,21,Yes,Electronic check,Yes,45.32,1458.03
3162,51,Male,Month-to-month,103.66,246.99,Yes,DSL,1,Yes,Mailed check,No,123.5,366.99
3163,38,Female,Month-to-month,84.24,1770.44,Yes,Fiber optic,20,Yes,Electronic check,No,84.31,2652.91
3164,34,Male,Month-to-month,71.55,1073.24,No,DSL,13,Yes,Electronic check,No,76.66,1207.99
3165,27,Female,One year,48.92,1190.83,Yes,No,22,Yes,Bank transfer,Yes,51.78,1581.83
3166,18,Female,Two year,67.17,1872.89,Yes,Fiber optic,27,No,Electronic check,No,66.89,2685.08
3167,39,Female,Month-to-month,75.69,1550.94,No,Fiber optic,22,Yes,Mailed check,No,67.43,1904.37
3168,47,Female,Month-to-month,100.98,5132.17,Yes,DSL,49,Yes,Bank transfer,Yes,102.64,6539.53
3169,43,Male,Month-to-month,43.43,471.8,No,No,13,Yes,Bank transfer,No,33.7,572.53
3170,38,Male,Month-to-month,62.12,2768.36,Yes,Fiber optic,45,Yes,Electronic check,No,60.18,3087.35
3171,30,Male,Two year,71.34,1854.31,Yes,Fiber optic,25,Yes,Electronic check,No,71.32,2093.67
3172,54,Female,Month-to-month,89.88,5917.88,No,Fiber optic,65,Yes,Bank transfer,No,89.66,6560.42
3173,25,Male,Two year,42.75,3049.45,Yes,Fiber optic,70,Yes,Electronic check,No,42.95,3997.52
3174,56,Male,One year,30.5,417.51,Yes,Fiber optic,15,Yes,Credit card,No,26.09,562.55
3175,29,Female,Two year,90.22,4720.91,Yes,Fiber optic,53,Yes,Electronic check,No,87.42,5774.06
3176,33,Female,One year,24.46,571.45,No,Fiber optic,13,Yes,Mailed check,No,40.82,817.44
3177,22,Male,Month-to-month,108.55,6509.03,No,Fiber optic,60,Yes,Electronic check,Yes,106.71,9471.98
3178,37,Female,Month-to-month,65.32,4556.38,No,DSL,70,Yes,Mailed check,Yes,64.17,5266.71
3179,59,Female,Month-to-month,23.57,282.26,Yes,DSL,15,Yes,Credit card,Yes,17.64,316.34
3180,52,Male,Month-to-month,55.59,3526.47,No,DSL,63,Yes,Bank transfer,Yes,55.1,4329.63
3181,59,Male,Month-to-month,81.37,1077.66,No,DSL,13,Yes,Bank transfer,Yes,76.98,1492.77
3182,52,Female,Month-to-month,54.02,2267.17,Yes,No,42,Yes,Electronic check,No,52.72,2954.06
3183,28,Female,Two year,70.6,3285.81,Yes,Fiber optic,46,No,Credit card,No,69.91,4255.9
3184,40,Male,Month-to-month,92.2,6538.32,No,No,69,Yes,Bank transfer,Yes,93.4,7590.75
3185,33,Male,One year,63.93,1283.11,No,Fiber optic,21,Yes,Electronic check,No,58.32,1591.81
3186,64,Female,Two year,41.89,1219.07,Yes,Fiber optic,29,Yes,Electronic check,No,40.64,1808.56
3187,27,Female,Two year,61.03,2437.46,Yes,Fiber optic,41,No,Electronic check,No,58.03,3013.25
3188,58,Female,Month-to-month,112.45,2953.05,No,Fiber optic,26,Yes,Electronic check,No,109.37,3946.96
3189,58,Male,Month-to-month,120.55,6091.3,No,Fiber optic,51,Yes,Credit card,No,117.14,6842.6
3190,72,Male,Month-to-month,20.0,67.46,No,Fiber optic,6,Yes,Electronic check,No,9.64,75.92
3191,38,Female,Month-to-month,102.73,4476.94,No,Fiber optic,45,Yes,Electronic check,No,97.32,5684.37
3192,55,Male,Month-to-month,77.5,2489.92,Yes,Fiber optic,32,Yes,Mailed check,No,75.45,3340.59
3193,79,Female,One year,97.72,1215.61,No,Fiber optic,12,Yes,Mailed check,No,93.51,1518.22
3194,35,Female,Month-to-month,53.49,399.99,No,No,4,Yes,Electronic check,No,80.0,468.63
3195,21,Male,Month-to-month,20.0,1246.95,No,No,60,Yes,Electronic check,No,20.44,1738.73
3196,18,Female,Two year,87.53,3894.09,Yes,Fiber optic,45,Yes,Electronic check,No,84.65,4501.64
3197,55,Male,Month-to-month,41.77,2328.5,Yes,DSL,59,Yes,Mailed check,No,38.81,3183.54
3198,18,Female,Month-to-month,28.35,529.95,No,DSL,23,Yes,Electronic check,Yes,22.08,785.75
3199,39,Male,One year,30.45,418.5,Yes,DSL,18,No,Credit card,No,22.03,539.12
3200,51,Male,Month-to-month,88.03,5469.45,No,DSL,60,Yes,Mailed check,Yes,89.66,6454.9
3201,47,Female,One year,74.18,1586.64,No,Fiber optic,21,Yes,Mailed check,No,72.12,2279.67
3202,51,Female,Month-to-month,93.47,2372.03,Yes,DSL,26,Yes,Credit card,Yes,87.85,3088.83
3203,48,Male,Two year,90.07,5308.35,Yes,Fiber optic,60,No,Mailed check,No,87.02,7799.5
3204,64,Female,Month-to-month,57.37,1004.46,No,DSL,19,Yes,Mailed check,No,50.22,1394.42
3205,30,Male,Month-to-month,67.89,4623.19,No,Fiber optic,69,Yes,Electronic check,Yes,66.05,5881.82
3206,34,Male,Month-to-month,54.66,240.94,Yes,DSL,2,Yes,Bank transfer,Yes,80.31,324.53
3207,33,Male,Month-to-month,63.69,2417.23,Yes,No,38,Yes,Electronic check,No,61.98,2823.29
3208,57,Male,Month-to-month,40.98,1658.48,No,Fiber optic,44,Yes,Mailed check,No,36.86,2081.21
3209,58,Male,Month-to-month,81.71,5705.92,No,Fiber optic,67,Yes,Mailed check,No,83.91,7631.94
3210,51,Male,Month-to-month,102.25,2953.59,No,No,30,Yes,Mailed check,No,95.28,3946.05
3211,62,Male,Month-to-month,45.5,1624.48,Yes,DSL,37,Yes,Credit card,No,42.75,2168.49
3212,27,Male,Month-to-month,108.44,673.2,Yes,No,5,Yes,Mailed check,Yes,112.2,940.75
3213,70,Male,Month-to-month,73.41,555.35,No,Fiber optic,7,Yes,Electronic check,Yes,69.42,634.36
3214,67,Female,One year,77.23,1652.12,No,Fiber optic,22,No,Mailed check,Yes,71.83,1866.01
3215,56,Male,Month-to-month,20.0,156.86,No,DSL,14,Yes,Credit card,No,10.46,181.84
3216,71,Female,Month-to-month,20.0,43.33,No,DSL,7,Yes,Bank transfer,No,5.42,61.4
3217,20,Female,One year,74.32,949.88,Yes,No,14,Yes,Electronic check,No,63.33,1069.51
3218,37,Female,Two year,93.69,2530.39,Yes,Fiber optic,27,No,Credit card,No,90.37,3011.4
3219,33,Female,Month-to-month,49.86,1415.15,No,DSL,28,Yes,Electronic check,No,48.8,1700.88
3220,55,Female,Month-to-month,120.1,3948.53,Yes,Fiber optic,33,Yes,Credit card,Yes,116.13,5365.66
3221,29,Male,Month-to-month,92.05,548.37,No,DSL,6,Yes,Electronic check,Yes,78.34,691.3
3222,56,Female,Month-to-month,42.75,1562.17,No,DSL,39,Yes,Credit card,Yes,39.05,1842.73
3223,65,Female,One year,70.93,1022.27,Yes,No,14,No,Electronic check,No,68.15,1308.32
3224,55,Female,Month-to-month,144.31,8930.83,No,Fiber optic,61,Yes,Bank transfer,Yes,144.05,12272.58
3225,49,Female,One year,32.72,441.84,No,Fiber optic,14,No,Bank transfer,No,29.46,624.95
3226,30,Male,Month-to-month,85.85,3415.7,No,No,40,Yes,Bank transfer,No,83.31,3926.52
3227,32,Female,Month-to-month,60.32,2481.32,No,Fiber optic,41,Yes,Bank transfer,No,59.08,3438.83
3228,63,Female,One year,91.21,2027.17,No,Fiber optic,21,Yes,Mailed check,No,92.14,2233.55
3229,56,Male,Month-to-month,108.02,990.71,No,DSL,10,Yes,Electronic check,No,90.06,1376.82
3230,44,Male,Month-to-month,58.41,3007.32,No,Fiber optic,49,Yes,Electronic check,No,60.15,4103.19
3231,38,Female,Two year,103.57,6877.57,Yes,Fiber optic,66,Yes,Bank transfer,No,102.65,8854.64
3232,18,Female,Two year,136.64,4648.5,Yes,DSL,34,Yes,Bank transfer,No,132.81,5367.85
3233,28,Male,One year,71.99,1777.05,No,Fiber optic,23,No,Electronic check,No,74.04,2498.22
3234,73,Female,Month-to-month,93.55,2407.55,Yes,Fiber optic,27,Yes,Electronic check,Yes,85.98,2717.41
3235,25,Male,Month-to-month,52.29,1934.53,Yes,Fiber optic,36,Yes,Mailed check,No,52.28,2820.98
3236,47,Male,Two year,70.58,4560.01,Yes,No,64,Yes,Bank transfer,No,70.15,6426.8
3237,60,Male,Month-to-month,64.7,3659.04,No,DSL,58,Yes,Credit card,No,62.02,5109.43
3238,26,Male,Two year,93.91,5492.73,Yes,DSL,58,Yes,Electronic check,No,93.1,7699.48
3239,47,Male,Month-to-month,106.14,2787.98,No,Fiber optic,26,Yes,Credit card,No,103.26,3142.13
3240,59,Male,Month-to-month,66.71,2050.15,No,DSL,31,Yes,Credit card,No,64.07,3066.98
3241,45,Female,Two year,116.01,4030.58,Yes,DSL,34,Yes,Electronic check,No,115.16,5817.9
3242,80,Female,Month-to-month,115.9,5158.39,Yes,DSL,45,Yes,Mailed check,Yes,112.14,6722.27
3243,19,Male,Month-to-month,95.41,4415.69,No,Fiber optic,46,Yes,Mailed check,No,93.95,6127.92
3244,60,Male,Month-to-month,54.52,2113.08,Yes,DSL,39,Yes,Mailed check,Yes,52.83,2949.23
3245,42,Male,Month-to-month,51.65,41.82,Yes,DSL,2,Yes,Bank transfer,No,13.94,59.88
3246,56,Female,Month-to-month,45.63,1327.89,No,DSL,28,Yes,Mailed check,No,45.79,1596.32
3247,51,Male,Month-to-month,98.47,5592.3,Yes,Fiber optic,57,Yes,Electronic check,No,96.42,6983.78
3248,34,Male,Month-to-month,33.65,1501.4,No,Fiber optic,49,Yes,Electronic check,Yes,30.03,2131.8
3249,48,Female,One year,90.31,1084.17,No,DSL,14,Yes,Electronic check,No,72.28,1526.06
3250,18,Female,Month-to-month,37.57,2332.91,Yes,Fiber optic,60,Yes,Bank transfer,Yes,38.24,3053.89
3251,54,Male,Two year,94.71,5276.2,Yes,Fiber optic,57,No,Electronic check,No,90.97,6640.01
3252,49,Male,Month-to-month,70.52,1579.3,Yes,Fiber optic,22,Yes,Credit card,Yes,68.67,2349.02
3253,54,Male,Month-to-month,110.01,555.54,No,DSL,5,Yes,Mailed check,No,92.59,703.32
3254,60,Female,Month-to-month,104.24,6113.52,No,Fiber optic,59,Yes,Mailed check,No,101.89,8593.13
3255,50,Female,One year,113.05,1665.34,Yes,No,13,No,Credit card,No,118.95,2106.75
3256,47,Male,Two year,113.82,3660.35,Yes,DSL,32,Yes,Electronic check,No,110.92,4480.03
3257,31,Female,One year,74.31,1338.82,Yes,DSL,17,Yes,Electronic check,Yes,74.38,1815.97
3258,34,Male,Month-to-month,35.24,1050.33,No,DSL,29,Yes,Credit card,Yes,35.01,1494.67
3259,62,Male,Month-to-month,38.42,2512.85,No,Fiber optic,66,Yes,Mailed check,No,37.51,3750.56
3260,66,Male,One year,20.0,418.09,No,Fiber optic,21,Yes,Electronic check,Yes,19.0,484.8
3261,41,Male,Two year,37.49,2170.32,Yes,DSL,54,Yes,Electronic check,No,39.46,3147.93
3262,45,Male,Two year,72.06,4793.02,Yes,DSL,65,No,Credit card,No,72.62,6277.21
3263,31,Male,Month-to-month,53.21,1259.41,No,No,20,Yes,Mailed check,Yes,59.97,1439.62
3264,62,Male,Two year,64.6,3574.94,Yes,Fiber optic,55,Yes,Electronic check,No,63.84,5068.38
3265,54,Male,Month-to-month,84.78,760.12,No,No,10,Yes,Credit card,Yes,69.1,936.94
3266,74,Female,Month-to-month,60.88,3973.9,No,No,66,Yes,Mailed check,No,59.31,5751.42
3267,31,Male,Month-to-month,36.35,1225.99,No,Fiber optic,37,Yes,Credit card,Yes,32.26,1425.98
3268,39,Male,Month-to-month,68.4,1649.97,No,DSL,23,Yes,Electronic check,Yes,68.75,2284.28
3269,48,Female,One year,43.05,544.04,No,Fiber optic,14,Yes,Mailed check,No,36.27,663.9
3270,54,Female,Two year,61.88,3778.31,Yes,Fiber optic,66,No,Electronic check,No,56.39,4545.08
3271,41,Female,One year,110.28,1569.78,No,Fiber optic,12,Yes,Mailed check,Yes,120.75,1758.31
3272,31,Male,One year,61.88,1242.52,No,Fiber optic,21,Yes,Electronic check,No,56.48,1606.29
3273,58,Male,Month-to-month,123.13,3143.69,No,No,26,Yes,Electronic check,No,116.43,3950.36
3274,55,Female,One year,112.95,2426.14,Yes,DSL,20,No,Electronic check,No,115.53,2728.62
3275,31,Female,Month-to-month,52.62,3141.67,No,DSL,62,Yes,Electronic check,No,49.87,3740.65
3276,65,Male,One year,36.67,736.99,No,Fiber optic,17,Yes,Credit card,Yes,40.94,954.33
3277,62,Female,One year,68.42,1104.45,No,No,17,Yes,Electronic check,No,61.36,1571.98
3278,47,Male,One year,104.6,2064.22,No,No,21,No,Mailed check,No,93.83,3038.07
3279,46,Female,Month-to-month,55.29,1608.22,No,Fiber optic,26,Yes,Bank transfer,Yes,59.56,2100.55
3280,53,Female,Two year,97.24,5732.39,Yes,DSL,58,Yes,Bank transfer,No,97.16,7230.39
3281,32,Female,Month-to-month,106.25,6573.45,Yes,Fiber optic,61,Yes,Bank transfer,No,106.02,9741.2
3282,45,Female,Month-to-month,46.78,1112.69,Yes,No,23,Yes,Bank transfer,No,46.36,1652.5
3283,18,Female,One year,49.72,1054.28,Yes,Fiber optic,20,No,Credit card,Yes,50.2,1240.01
3284,58,Male,Month-to-month,91.38,3806.12,No,Fiber optic,43,Yes,Bank transfer,No,86.5,4995.84
3285,21,Male,Two year,74.56,5379.15,Yes,DSL,72,No,Credit card,No,73.69,7683.39
3286,67,Male,Month-to-month,49.42,55.38,Yes,DSL,3,Yes,Mailed check,Yes,13.84,79.13
3287,40,Male,Month-to-month,59.43,752.62,Yes,Fiber optic,15,Yes,Bank transfer,Yes,47.04,1034.1
3288,41,Female,Two year,67.88,2349.17,Yes,No,34,Yes,Mailed check,No,67.12,3027.11
3289,35,Male,Month-to-month,23.05,1199.37,Yes,No,47,Yes,Electronic check,No,24.99,1512.96
3290,40,Male,Month-to-month,92.97,5911.7,No,No,64,Yes,Electronic check,No,90.95,8409.77
3291,66,Female,Month-to-month,55.64,3762.27,Yes,Fiber optic,68,Yes,Electronic check,Yes,54.53,4478.19
3292,18,Female,Month-to-month,20.0,766.18,No,Fiber optic,44,Yes,Electronic check,No,17.03,974.11
3293,64,Male,One year,69.28,901.41,No,No,13,Yes,Mailed check,No,64.39,1195.94
3294,50,Male,Month-to-month,47.75,840.05,No,DSL,16,Yes,Electronic check,No,49.41,1203.56
3295,26,Male,Two year,120.66,4905.74,Yes,No,40,Yes,Mailed check,No,119.65,6129.92
3296,28,Female,One year,52.44,1155.69,No,Fiber optic,21,Yes,Credit card,No,52.53,1524.89
3297,70,Male,Month-to-month,37.07,1643.41,No,No,46,Yes,Mailed check,No,34.97,1991.26
3298,30,Female,One year,85.24,1639.75,No,Fiber optic,20,Yes,Electronic check,No,78.08,2352.65
3299,27,Male,One year,50.19,1233.83,No,DSL,23,No,Electronic check,No,51.41,1744.91
3300,62,Male,Month-to-month,46.62,1013.53,Yes,DSL,20,Yes,Credit card,No,48.26,1447.36
3301,50,Female,Month-to-month,85.29,5611.61,Yes,Fiber optic,66,Yes,Credit card,No,83.76,6301.79
3302,30,Male,Month-to-month,38.79,2556.04,No,DSL,67,Yes,Credit card,Yes,37.59,3309.46
3303,48,Male,One year,26.28,484.67,No,Fiber optic,14,Yes,Electronic check,No,32.31,559.47
3304,29,Male,One year,121.78,1668.92,No,Fiber optic,14,Yes,Electronic check,No,111.26,2285.6
3305,61,Male,Month-to-month,87.38,3045.68,Yes,Fiber optic,34,Yes,Credit card,No,87.02,3729.61
3306,60,Female,One year,62.07,855.35,Yes,DSL,14,Yes,Electronic check,No,57.02,1205.9
3307,52,Male,One year,69.9,733.99,No,No,12,No,Electronic check,Yes,56.46,826.53
3308,50,Male,One year,85.18,1949.93,No,Fiber optic,21,Yes,Electronic check,No,88.63,2545.25
3309,71,Male,One year,99.2,1797.61,No,No,18,Yes,Credit card,No,94.61,2066.29
3310,44,Female,Month-to-month,47.32,2720.85,Yes,DSL,59,Yes,Mailed check,No,45.35,3600.12
3311,27,Female,Two year,80.98,4639.0,Yes,No,59,No,Credit card,No,77.32,6229.9
3312,51,Female,One year,54.8,1021.78,No,DSL,21,Yes,Electronic check,No,46.44,1312.84
3313,76,Female,One year,64.33,1120.66,No,Fiber optic,18,Yes,Bank transfer,No,58.98,1358.08
3314,29,Male,Month-to-month,74.82,4532.12,Yes,Fiber optic,58,Yes,Electronic check,No,76.82,5043.94
3315,39,Male,Month-to-month,69.8,1058.33,No,No,16,Yes,Electronic check,No,62.25,1444.45
3316,51,Male,Month-to-month,92.07,1986.09,No,Fiber optic,20,Yes,Bank transfer,No,94.58,2876.2
3317,44,Male,Month-to-month,84.61,5571.36,No,DSL,66,Yes,Mailed check,No,83.15,7763.46
3318,30,Male,One year,24.75,203.7,No,No,13,Yes,Bank transfer,No,14.55,296.83
3319,61,Female,Month-to-month,29.27,1211.09,No,Fiber optic,43,Yes,Credit card,No,27.52,1782.48
3320,79,Female,One year,58.91,873.35,Yes,DSL,17,Yes,Electronic check,No,48.52,1117.72
3321,47,Female,One year,124.86,1787.28,No,Fiber optic,15,Yes,Electronic check,No,111.71,2465.02
3322,31,Male,One year,44.45,889.37,Yes,DSL,22,Yes,Bank transfer,No,38.67,1119.68
3323,21,Female,Month-to-month,63.75,1148.44,No,DSL,21,Yes,Credit card,No,52.2,1685.7
3324,48,Female,Two year,53.91,1499.02,Yes,Fiber optic,25,Yes,Bank transfer,No,57.65,1986.49
3325,61,Female,One year,53.38,981.92,No,DSL,18,Yes,Mailed check,Yes,51.68,1375.65
3326,52,Male,One year,75.35,1287.62,No,Fiber optic,18,No,Bank transfer,No,67.77,1423.86
3327,44,Male,Month-to-month,112.02,4391.09,No,Fiber optic,39,Yes,Electronic check,No,109.78,5841.11
3328,36,Male,Month-to-month,83.68,4351.44,No,Fiber optic,53,Yes,Electronic check,Yes,80.58,6078.08
3329,28,Male,Month-to-month,45.89,283.62,No,No,12,Yes,Mailed check,No,21.82,341.14
3330,57,Female,Month-to-month,150.0,2995.67,Yes,DSL,18,Yes,Credit card,No,157.67,3312.46
3331,58,Male,Month-to-month,72.36,2985.61,Yes,No,41,Yes,Mailed check,No,71.09,4172.24
3332,21,Male,Month-to-month,52.68,2048.43,No,No,40,Yes,Mailed check,No,49.96,2530.3
3333,68,Female,One year,112.36,1492.05,Yes,Fiber optic,15,Yes,Mailed check,Yes,93.25,1897.17
3334,53,Female,Month-to-month,55.93,0.0,No,No,2,Yes,Mailed check,Yes,0.0,0.0
3335,65,Male,Month-to-month,119.89,3762.07,No,Fiber optic,30,Yes,Credit card,No,121.36,4304.19
3336,24,Female,Two year,43.88,2212.59,Yes,No,47,Yes,Mailed check,No,46.1,2525.49
3337,24,Male,Month-to-month,112.9,6059.07,No,Fiber optic,53,Yes,Electronic check,Yes,112.2,8993.79
3338,42,Male,One year,76.03,952.93,No,Fiber optic,14,Yes,Bank transfer,No,63.53,1177.4
3339,52,Male,Month-to-month,108.73,4935.19,No,Fiber optic,44,Yes,Bank transfer,No,109.67,5933.13
3340,71,Female,Month-to-month,127.05,4745.94,Yes,Fiber optic,37,Yes,Bank transfer,Yes,124.89,5311.16
3341,55,Female,Month-to-month,36.02,1830.56,No,DSL,49,Yes,Credit card,No,36.61,2140.97
3342,41,Male,One year,108.27,1993.53,No,DSL,18,No,Electronic check,No,104.92,2536.49
3343,29,Female,Month-to-month,27.73,293.03,No,Fiber optic,16,Yes,Mailed check,No,17.24,362.42
3344,63,Male,Two year,38.58,2542.51,Yes,Fiber optic,69,No,Bank transfer,No,36.32,3228.57
3345,30,Female,Month-to-month,45.9,1830.78,Yes,Fiber optic,41,Yes,Electronic check,Yes,43.59,2529.35
3346,69,Male,Month-to-month,85.11,1426.11,No,Fiber optic,16,Yes,Credit card,No,83.89,1934.83
3347,40,Male,One year,70.99,1281.77,No,DSL,20,Yes,Bank transfer,No,61.04,1662.79
3348,68,Female,Month-to-month,64.99,3296.75,Yes,Fiber optic,51,Yes,Bank transfer,No,63.4,4700.93
3349,55,Female,One year,74.39,1098.14,Yes,No,15,Yes,Credit card,No,68.63,1584.55
3350,42,Male,Month-to-month,87.74,3413.34,Yes,No,38,Yes,Electronic check,No,87.52,4561.34
3351,37,Male,Month-to-month,90.05,2228.61,No,Fiber optic,24,Yes,Bank transfer,Yes,89.14,2556.27
3352,39,Male,One year,102.83,1647.0,Yes,No,17,Yes,Bank transfer,No,91.5,2079.29
3353,51,Male,Two year,124.6,4879.51,Yes,No,38,Yes,Credit card,No,125.12,6605.81
3354,46,Female,Month-to-month,69.36,4530.74,No,DSL,67,Yes,Mailed check,No,66.63,5097.72
3355,36,Female,One year,54.37,1087.84,No,Fiber optic,18,Yes,Mailed check,No,57.25,1205.28
3356,42,Male,Month-to-month,88.41,2508.76,No,DSL,29,Yes,Electronic check,No,83.63,3711.3
3357,46,Male,One year,35.67,765.51,No,Fiber optic,21,Yes,Credit card,No,34.8,1065.61
3358,18,Female,One year,49.64,717.54,Yes,Fiber optic,14,Yes,Mailed check,No,47.84,833.24
3359,51,Male,Month-to-month,99.98,5218.81,No,DSL,52,Yes,Mailed check,Yes,98.47,6669.9
3360,30,Female,Month-to-month,66.28,1061.59,Yes,No,15,Yes,Electronic check,No,66.35,1249.94
3361,27,Male,Month-to-month,33.75,1659.35,No,Fiber optic,48,Yes,Bank transfer,No,33.86,1832.11
3362,19,Female,Month-to-month,25.31,179.59,No,Fiber optic,4,Yes,Electronic check,No,35.92,225.68
3363,18,Female,Month-to-month,71.46,4262.69,No,DSL,59,Yes,Credit card,No,71.04,5794.5
3364,24,Female,One year,104.26,1541.66,No,DSL,16,Yes,Credit card,Yes,90.69,2284.21
3365,34,Female,Two year,103.86,5323.65,Yes,Fiber optic,51,Yes,Electronic check,No,102.38,7495.35
3366,74,Male,Month-to-month,73.33,2436.71,No,No,34,Yes,Mailed check,Yes,69.62,2904.69
3367,37,Female,Month-to-month,130.27,8747.25,No,No,68,Yes,Bank transfer,No,126.77,10798.35
3368,47,Female,Month-to-month,66.86,2712.09,Yes,Fiber optic,41,Yes,Credit card,Yes,64.57,3548.04
3369,51,Male,Two year,65.84,1730.24,Yes,DSL,26,No,Bank transfer,No,64.08,2035.64
3370,46,Male,Month-to-month,20.0,484.97,Yes,DSL,23,Yes,Credit card,Yes,20.21,695.04
3371,43,Male,Month-to-month,56.58,4066.14,No,No,70,Yes,Electronic check,No,57.27,4745.94
3372,27,Male,Month-to-month,95.56,6819.96,No,DSL,70,Yes,Electronic check,Yes,96.06,8293.0
3373,66,Male,Month-to-month,116.92,6347.25,Yes,Fiber optic,54,Yes,Mailed check,No,115.4,8448.44
3374,72,Female,Month-to-month,45.09,637.92,No,Fiber optic,13,Yes,Bank transfer,No,45.57,733.15
3375,19,Male,Month-to-month,83.87,4538.38,No,Fiber optic,54,Yes,Electronic check,Yes,82.52,6126.11
3376,29,Female,Month-to-month,101.41,1496.41,No,Fiber optic,14,Yes,Electronic check,No,99.76,2211.23
3377,40,Male,Month-to-month,70.34,330.04,No,No,4,Yes,Credit card,No,66.01,454.34
3378,30,Male,Month-to-month,20.0,54.55,No,No,3,Yes,Bank transfer,Yes,13.64,77.74
3379,52,Male,Month-to-month,77.42,2460.34,No,No,29,Yes,Electronic check,Yes,82.01,3137.91
3380,34,Male,Month-to-month,92.84,4773.21,Yes,Fiber optic,52,Yes,Credit card,No,90.06,5948.03
3381,77,Male,Two year,41.58,2307.47,Yes,DSL,52,No,Electronic check,No,43.54,2841.51
3382,62,Male,Two year,62.38,4106.1,Yes,No,68,Yes,Electronic check,No,59.51,5601.48
3383,48,Male,Month-to-month,35.34,2201.47,No,DSL,60,Yes,Electronic check,No,36.09,2878.23
3384,60,Female,Month-to-month,20.0,1543.66,Yes,Fiber optic,70,Yes,Credit card,Yes,21.74,1989.66
3385,61,Female,One year,100.81,2127.91,No,DSL,23,No,Bank transfer,No,88.66,2426.45
3386,36,Male,Month-to-month,69.89,3787.82,No,Fiber optic,54,Yes,Electronic check,Yes,68.87,5186.85
3387,32,Female,Month-to-month,117.93,8326.66,No,Fiber optic,70,Yes,Electronic check,No,117.28,11575.33
3388,46,Female,Month-to-month,95.72,6917.01,No,No,72,Yes,Bank transfer,Yes,94.75,8151.56
3389,57,Male,Two year,59.37,2175.27,Yes,No,36,No,Mailed check,No,58.79,3053.82
3390,47,Female,Two year,67.5,3051.33,Yes,Fiber optic,45,Yes,Credit card,No,66.33,4429.79
3391,21,Female,Month-to-month,86.99,2848.08,No,DSL,34,Yes,Bank transfer,No,81.37,3331.82
3392,32,Male,Month-to-month,99.01,4593.09,No,Fiber optic,44,Yes,Electronic check,No,102.07,5882.91
3393,43,Male,Two year,79.68,4252.37,Yes,Fiber optic,54,No,Bank transfer,No,77.32,6167.96
3394,43,Male,Two year,103.17,3138.45,Yes,No,30,Yes,Electronic check,No,101.24,4064.04
3395,74,Male,Two year,61.1,4273.41,Yes,DSL,71,Yes,Credit card,No,59.35,6094.32
